"Mês","Ano","Empresa","Cidade","Estado","Departamento","Regional","Linha","Produto","Nr.Intenções RENOVADAS","Nr.Intenções","Nr.Intenções CANCELADAS","Nr.Intenções ABERTAS"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","VENTILAÇÃO","Bread - Corn Muffaleta Onion","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","VENTILAÇÃO","Champagne - Brights, Dry","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","VENTILAÇÃO","Chicken - Leg / Back Attach","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","VENTILAÇÃO","Cookies - Fortune","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","VENTILAÇÃO","Ecolab - Balanced Fusion","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","VENTILAÇÃO","Energy Drink - Redbull 355ml","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","VENTILAÇÃO","Frangelico","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","VENTILAÇÃO","Juice - Apple, 500 Ml","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","VENTILAÇÃO","Lamb Rack Frenched Australian","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","VENTILAÇÃO","Muffin - Zero Transfat","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","VENTILAÇÃO","Syrup - Pancake","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","VENTILAÇÃO","Truffle Cups - Brown","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","VENTILAÇÃO","Wine - Chateau Bonnet","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","VENTILAÇÃO","Wine - Magnotta, White","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","VENTILAÇÃO","Bread - Focaccia Quarter","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","VENTILAÇÃO","Gatorade - Orange","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","VENTILAÇÃO","Ham - Black Forest","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","VENTILAÇÃO","Latex Rubber Gloves Size 9","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","VENTILAÇÃO","Mayonnaise - Individual Pkg","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","VENTILAÇÃO","Nutmeg - Ground","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","VENTILAÇÃO","Pastry - Chocolate Marble Tea","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","VENTILAÇÃO","Piping - Bags Quizna","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","VENTILAÇÃO","Puree - Mango","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","VENTILAÇÃO","Sole - Fillet","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","VENTILAÇÃO","Squid - U - 10 Thailand","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","VENTILAÇÃO","The Pop Shoppe - Grape","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","VENTILAÇÃO","V8 Pet","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","VENTILAÇÃO","Veal - Eye Of Round","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Campo Mourão","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Oil - Safflower","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Cianorte","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","V8 Pet","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Bread - Assorted Rolls","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Cheese - Brie","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Devonshire Cream","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Extract - Rum","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Food Colouring - Green","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","French Kiss Vanilla","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Olives - Morracan Dired","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Pepper - Scotch Bonnet","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Plaintain","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Pork - Tenderloin, Frozen","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Puree - Pear","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Raisin - Golden","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Uniform Linen Charge","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Wine - Rosso Del Veronese Igt","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Butter - Salted","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Cattail Hearts","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Chocolate - Sugar Free Semi Choc","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Doilies - 10, Paper","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Garbage Bags - Clear","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Pastrami","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Pastry - Baked Cinnamon Stick","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Sauce - Balsamic Viniagrette","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Sea Bass - Fillets","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Spice - Montreal Steak Spice","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Towels - Paper / Kraft","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Tuna - Canned, Flaked, Light","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Veal - Insides Provini","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Wheat - Soft Kernal Of Wheat","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Bag Clear 10 Lb","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Beets - Mini Golden","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Berry Brulee","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Gingerale - Diet - Schweppes","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Monkfish - Fresh","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Arctic Char - Fillets","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Capers - Ox Eye Daisy","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Cardamon Ground","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Cilantro / Coriander - Fresh","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Cream - 10%","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Duck - Whole","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Eggplant Italian","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Goldschalger","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Ice Cream - Vanilla","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Juice - Lime","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Lamb - Shanks","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Marjoram - Dried, Rubbed","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Mix - Cappucino Cocktail","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Mushroom Morel Fresh","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Nut - Pistachio, Shelled","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Oil - Coconut","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Pastry - Banana Muffin - Mini","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Pepper - Green","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Potatoes - Idaho 80 Count","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Sauce - Thousand Island","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Shrimp, Dried, Small / Lb","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Skirt - 24 Foot","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Sparkling Wine - Rose, Freixenet","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Tea - Honey Green Tea","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","V8 - Berry Blend","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Wine - Barossa Valley Estate","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","CLIMATIZAÇÃO","Wonton Wrappers","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Acrelândia","AC","Geral","Regional Guilherme","COLCHÕES GAZIN","Colchão casal","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Cianorte","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Pork - Bones","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Alize Red Passion","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Cilantro / Coriander - Fresh","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Cumin - Whole","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Fish - Artic Char, Cold Smoked","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Flavouring - Rum","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Mayonnaise","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Otomegusa Dashi Konbu","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Red Currant Jelly","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Sambuca - Opal Nera","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Sugar - Individual Portions","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Tart Shells - Savory, 2","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Tomato Puree","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Appetizer - Spring Roll, Veg","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Bag - Clear 7 Lb","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Bread - Malt","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Croissant, Raw - Mini","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Extract Vanilla Pure","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Garlic","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Gatorade - Lemon Lime","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Pork - Smoked Back Bacon","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Steampan - Lid For Half Size","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Tea - Apple Green Tea","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Tea - Herbal Orange Spice","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Tomato - Tricolor Cherry","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Tortillas - Flour, 12","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Wine - Bouchard La Vignee Pinot","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Chicken - Thigh, Bone In","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Lamb Leg - Bone - In Nz","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Lid - Translucent, 3.5 And 6 Oz","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Lobster - Tail 6 Oz","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Muffin - Mix - Bran And Maple 15l","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Roe - White Fish","0","1","0","0"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Salt And Pepper Mix - White","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Sherry - Dry","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Sobe - Lizard Fuel","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Yoghurt Tubes","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Asparagus - White, Fresh","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Beef - Short Loin","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Camabox Paris Gold Queen ","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Dill Weed - Dry","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Flour Pastry Super Fine","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Jolt Cola - Red Eye","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Paper Cocktail Umberlla 80 - 180","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Pasta - Cheese / Spinach Bauletti","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Red Currants","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Rice Pilaf, Dry,package","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Salt - Seasoned","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Soup Campbells Split Pea And Ham","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Table Cloth 81x81 White","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Turkey - Breast, Smoked","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Veal - Inside","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Veal - Insides, Grains","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Wine - Chateauneuf Du Pape","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Maringá","PR","Geral","Regional Guilherme","COLCHÕES GAZIN","Wine - Delicato Merlot","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Arapiraca","AL","Geral","Regional Guilherme","COLCHÕES  PORTAL","Colchão casal","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Campo Mourão","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Pastry - Trippleberry Muffin - Mini","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Artichokes - Knobless, White","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Breakfast Quesadillas","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Coffee - Decaffeinato Coffee","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Cotton Wet Mop 16 Oz","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Crackers - Trio","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Cumin - Whole","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Jello - Assorted","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Onions - Spanish","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Pork - Inside","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Pork - Liver","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Table Cloth 144x90 White","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","The Pop Shoppe - Black Cherry","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Tomato - Green","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Curitiba","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Tomatoes - Roma","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Cheese - Comte","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Coke - Diet, 355 Ml","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Greens Mustard","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Muffin Mix - Morning Glory","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Mushroom - King Eryingii","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Pork - Back Ribs","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Sauce - Soya, Light","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Truffle Cups Green","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Foz do Iguaçu","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Wine - Port Late Bottled Vintage","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Alize Red Passion","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Barramundi","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Crab - Claws, Snow 16 - 24","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Duck - Breast","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Lettuce - Lolla Rosa","0","1","0","1"
"7","2017","01.002 - DOURADINA - PR","Londrina","PR","Geral","Regional Guilherme","COLCHÕES  PORTAL","Mushroom - Oyster, Fresh","0","1","0","1"
